"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","database","comparison"
"R-HSA-1500931","Cell-Cell communication",116,0.494265832841587,1.45885830304242,0.0136239782016349,1,1,2091,"tags=15%, list=13%, signal=13%","1013/1012/57453/10326/9459/55679/1016/653509/1630/9863/1006/23705/6300/1004/64403/84623/1005","REACTOME","24"
"R-HSA-6794361","Interactions of neurexins and neuroligins at synapses",44,-0.565179692625354,-1.62175775802495,0.0145348837209302,1,1,613,"tags=25%, list=4%, signal=24%","2905/2904/9379/320/2903/2902/57596/9229/26045/2915","REACTOME","24"
"R-HSA-8855121","VLDL interactions",21,-0.705934097486225,-1.7546502194284,0.0152671755725191,1,1,152,"tags=24%, list=1%, signal=24%","4547/163/338/5649","REACTOME","24"
"R-HSA-376172","DSCAM interactions",10,0.784206245796105,1.57038377043088,0.0164744645799012,1,1,1812,"tags=30%, list=11%, signal=27%","57453/1630/6300","REACTOME","24"
"R-HSA-2142845","Hyaluronan metabolism",15,-0.755373580423059,-1.73224502767718,0.0177664974619289,1,1,1631,"tags=33%, list=10%, signal=30%","3161/960/3037/55576","REACTOME","24"
"R-HSA-211958","Miscellaneous substrates",11,0.77227365821619,1.56773910730751,0.0183028286189684,1,1,1252,"tags=45%, list=8%, signal=42%","1580/64816/284541/54905/1579","REACTOME","24"
"R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",29,-0.603372075898404,-1.61896827439042,0.0241935483870968,1,1,973,"tags=21%, list=6%, signal=20%","4605/1081/7020/93659/7022","REACTOME","24"
"R-HSA-438064","Post NMDA receptor activation events",32,-0.612530469574226,-1.66604636953572,0.0245901639344262,1,1,2098,"tags=38%, list=13%, signal=33%","6196/5567/1385/5924/109/2905/107/2904/815/2903/2902","REACTOME","24"
"R-HSA-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",33,-0.576155854623902,-1.5879923573905,0.0271739130434783,1,1,288,"tags=15%, list=2%, signal=15%","4690/933/640/930","REACTOME","24"
"R-HSA-442729","CREB phosphorylation through the activation of CaMKII",14,-0.73707249866748,-1.67214941849228,0.0279187817258883,1,1,1261,"tags=43%, list=8%, signal=40%","2905/2904/815/2903/2902","REACTOME","24"
"R-HSA-2160916","Hyaluronan uptake and degradation",11,-0.757514453537993,-1.64579345808715,0.029925187032419,1,1,1192,"tags=27%, list=7%, signal=25%","960/55576","REACTOME","24"
"R-HSA-499943","Synthesis and interconversion of nucleotide di- and triphosphates",24,-0.621247467859764,-1.59613501381774,0.0311688311688312,1,1,3342,"tags=46%, list=20%, signal=37%","2745/2936/1841/7295/7296/4830/221264/1503/6241/158067","REACTOME","24"
"R-HSA-6794362","Protein-protein interactions at synapses",54,-0.490767121643098,-1.44431991186753,0.0318471337579618,1,1,613,"tags=20%, list=4%, signal=20%","2905/2904/9379/320/2903/2902/57596/9229/26045/2915","REACTOME","24"
"R-HSA-421270","Cell-cell junction organization",51,0.569789494529717,1.5268443960069,0.0323529411764706,1,1,2091,"tags=16%, list=13%, signal=14%","1013/1012/1016/1006/23705/1004/64403/1005","REACTOME","24"
"R-HSA-5578775","Ion homeostasis",43,-0.526729970398974,-1.51242981196658,0.0345821325648415,1,1,907,"tags=19%, list=5%, signal=18%","477/53826/6262/815/6543/844/6263","REACTOME","24"
"R-HSA-159418","Recycling of bile acids and salts",12,-0.720619826560947,-1.59560121649543,0.0346534653465347,1,1,1187,"tags=33%, list=7%, signal=31%","8647/6554/2172","REACTOME","24"
"R-HSA-8948216","Collagen chain trimerization",27,0.633270590439405,1.49384410079908,0.0368,1,1,3134,"tags=52%, list=19%, signal=42%","1297/1285/1299/1300/1287/50509/1310/1294/1290/1302/1277/1291/1292/85301","REACTOME","24"
"R-HSA-189445","Metabolism of porphyrins",16,0.70155048309343,1.5364514836179,0.0370967741935484,1,1,32,"tags=6%, list=0%, signal=6%","54657","REACTOME","24"
"R-HSA-2022928","HS-GAG biosynthesis",27,0.62808678315109,1.48161583684014,0.0384,1,1,605,"tags=15%, list=4%, signal=14%","64711/9956/9953/221914","REACTOME","24"
"R-HSA-1181150","Signaling by NODAL",15,0.705362974834253,1.54120456818472,0.0394736842105263,1,1,1238,"tags=20%, list=7%, signal=19%","6997/199699/8928","REACTOME","24"
"R-HSA-1296071","Potassium Channels",60,0.530408770988351,1.45988308228836,0.0397727272727273,1,1,1874,"tags=33%, list=11%, signal=30%","2784/3781/23416/93107/90134/3759/10060/3763/3748/2550/3770/3757/54207/7881/3762/3779/9132/10089/3765/3755","REACTOME","24"
"R-HSA-3000171","Non-integrin membrane-ECM interactions",52,0.537430301787706,1.44565114947935,0.043859649122807,1,1,2590,"tags=29%, list=16%, signal=24%","10319/3371/1285/1300/284217/3690/1287/2247/50509/3908/1290/1302/3913/3911/1277","REACTOME","24"
"R-HSA-442742","CREB phosphorylation through the activation of Ras",26,-0.583567542694145,-1.53419246449552,0.0443864229765013,1,1,2098,"tags=35%, list=13%, signal=30%","6196/1385/5924/2905/2904/815/2903/2902","REACTOME","24"
"R-HSA-451306","Ionotropic activity of Kainate Receptors",10,0.752141579046404,1.50617383517732,0.0444810543657331,1,1,1870,"tags=40%, list=11%, signal=35%","83988/2900/1742/2898","REACTOME","24"
"R-HSA-451308","Activation of Ca-permeable Kainate Receptor",10,0.752141579046404,1.50617383517732,0.0444810543657331,1,1,1870,"tags=40%, list=11%, signal=35%","83988/2900/1742/2898","REACTOME","24"
"R-HSA-2514853","Condensation of Prometaphase Chromosomes",11,-0.707262497276263,-1.53661489326194,0.0448877805486284,1,1,393,"tags=27%, list=2%, signal=27%","23397/983","REACTOME","24"
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures",45,0.55972767465199,1.45295504540086,0.0488549618320611,1,1,2869,"tags=31%, list=17%, signal=26%","1297/4322/1285/1299/1300/1287/50509/84695/1294/1290/1302/1277/1291/1292","REACTOME","24"
"R-HSA-163841","Gamma carboxylation, hypusine formation and arylsulfatase activation",33,0.591473350484456,1.45110516307772,0.0504731861198738,1,1,927,"tags=9%, list=6%, signal=9%","83475/632/347527","REACTOME","24"
"R-HSA-1980150","Signaling by NOTCH4",11,-0.705868617278767,-1.53358651727449,0.0523690773067332,1,1,3850,"tags=55%, list=23%, signal=42%","182/83464/4855/54567/28514","REACTOME","24"
"R-HSA-211935","Fatty acids",13,0.712643472270477,1.50493093338862,0.0534223706176962,1,1,2916,"tags=62%, list=18%, signal=51%","1580/284541/1572/1579/1555/1573/66002/11283","REACTOME","24"
"R-HSA-418594","G alpha (i) signalling events",125,0.436801752565892,1.31128645214059,0.0571808510638298,1,1,1439,"tags=21%, list=9%, signal=19%","3627/2784/6373/5030/283869/6000/2916/10850/108/10316/4988/2852/1269/2914/719/1132/6752/6360/339403/2550/2917/2841/1813/196883/59340/5196","REACTOME","24"
"R-HSA-6783589","Interleukin-6 family signaling",23,0.628997528064538,1.44892959230778,0.0623973727422003,1,1,2664,"tags=26%, list=16%, signal=22%","3595/6772/3589/3592/3590/3570","REACTOME","24"
"R-HSA-3232118","SUMOylation of transcription factors",16,-0.667749601920014,-1.54033004200286,0.06282722513089,1,1,378,"tags=44%, list=2%, signal=43%","4193/6670/6613/7329/7020/7022","REACTOME","24"
"R-HSA-163560","Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis",16,-0.661399014474014,-1.52568083727205,0.0654450261780105,1,1,2407,"tags=44%, list=15%, signal=37%","51099/2171/5567/857/2173/2172","REACTOME","24"
"R-HSA-3000178","ECM proteoglycans",56,0.510673031527723,1.38451059154042,0.0679190751445087,1,1,2869,"tags=38%, list=17%, signal=31%","1297/3371/1285/1299/2331/5802/284217/3690/1287/3680/50509/3908/1311/1290/4038/3913/3911/1277/7148/1291/1292","REACTOME","24"
"R-HSA-2465910","MASTL Facilitates Mitotic Progression",10,-0.693908207555609,-1.50578118648856,0.0683544303797468,1,1,154,"tags=40%, list=1%, signal=40%","5516/55844/983","REACTOME","24"
"R-HSA-196071","Metabolism of steroid hormones",22,-0.586241174140385,-1.46926902479477,0.0687022900763359,1,1,1004,"tags=27%, list=6%, signal=26%","6715/6770/1081/3972/1589","REACTOME","24"
"R-HSA-210745","Regulation of gene expression in beta cells",14,0.681499609321373,1.46783507843507,0.0740131578947368,1,1,281,"tags=21%, list=2%, signal=21%","10000/3375/5313","REACTOME","24"
"R-HSA-186712","Regulation of beta-cell development",20,0.631932280272228,1.43784977448091,0.0749185667752443,1,1,281,"tags=15%, list=2%, signal=15%","10000/3375/5313","REACTOME","24"
"R-HSA-391160","Signal regulatory protein (SIRP) family interactions",12,0.696132109077525,1.44557839173449,0.0752508361204013,1,1,744,"tags=17%, list=5%, signal=16%","10326/653509","REACTOME","24"
"R-HSA-264642","Acetylcholine Neurotransmitter Release Cycle",11,0.70388127261629,1.42890047620014,0.0798668885191348,1,1,2556,"tags=55%, list=15%, signal=46%","5864/22999/8497/6804/10815/9256","REACTOME","24"
"R-HSA-210500","Glutamate Neurotransmitter Release Cycle",21,0.623369567217607,1.41879256479991,0.0804597701149425,1,1,2556,"tags=33%, list=15%, signal=28%","6512/5864/22999/8497/6804/10815/9256","REACTOME","24"
"R-HSA-442982","Ras activation uopn Ca2+ infux through NMDA receptor",16,-0.630246011527972,-1.45381871081265,0.0837696335078534,1,1,1171,"tags=38%, list=7%, signal=35%","2905/2904/815/2903/2902","REACTOME","24"
"R-HSA-202433","Generation of second messenger molecules",22,0.614099647236478,1.41656366330558,0.0853858784893268,1,1,2856,"tags=41%, list=17%, signal=34%","3119/9398/919/920/7454/3932/5335/3702/3117","REACTOME","24"
"R-HSA-1187000","Fertilization",16,0.662665404135198,1.45129006088958,0.0854838709677419,1,1,2848,"tags=56%, list=17%, signal=47%","347732/7783/284359/117155/126123/8747/79820/5016/7784","REACTOME","24"
"R-HSA-1474165","Reproduction",16,0.662665404135198,1.45129006088958,0.0854838709677419,1,1,2848,"tags=56%, list=17%, signal=47%","347732/7783/284359/117155/126123/8747/79820/5016/7784","REACTOME","24"
"R-HSA-446728","Cell junction organization",76,0.471231976264802,1.32431819404427,0.0896159317211949,1,1,2091,"tags=13%, list=13%, signal=12%","1013/1012/9459/55679/1016/1006/23705/1004/64403/1005","REACTOME","24"
"R-HSA-2468052","Establishment of Sister Chromatid Cohesion",11,0.692735474926353,1.40627416655621,0.0915141430948419,1,1,56,"tags=9%, list=0%, signal=9%","113130","REACTOME","24"
"R-HSA-176412","Phosphorylation of the APC/C",19,-0.587830187897897,-1.43318770376828,0.0918367346938776,1,1,3026,"tags=37%, list=18%, signal=30%","7321/29945/8697/7324/11065/983","REACTOME","24"
"R-HSA-390450","Folding of actin by CCT/TriC",10,-0.671869473741146,-1.45795712216635,0.0987341772151899,1,1,3957,"tags=80%, list=24%, signal=61%","10694/6950/22948/10575/908/10576/10693","REACTOME","24"
"R-HSA-1474290","Collagen formation",66,0.474858477890269,1.3144081277617,0.103988603988604,1,1,2869,"tags=26%, list=17%, signal=21%","1297/4322/1285/1299/1300/1287/50509/1310/84695/283208/1294/10536/1290/1302/1277/1291/1292","REACTOME","24"
"R-HSA-418555","G alpha (s) signalling events",79,-0.406437440501438,-1.26132649753125,0.104026845637584,1,1,1018,"tags=24%, list=6%, signal=23%","3640/6019/10888/6343/4158/134864/2788/109/5744/1081/5732/107/797/111/5139/3972/5153/135","REACTOME","24"
"R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",22,-0.536128044404655,-1.34367281541184,0.106870229007634,1,1,3976,"tags=41%, list=24%, signal=31%","3295/5740/11001/8644/570/1646/8647/6718","REACTOME","24"
"R-HSA-181430","Norepinephrine Neurotransmitter Release Cycle",15,0.649093970515745,1.41825787322491,0.106907894736842,1,1,2556,"tags=53%, list=15%, signal=45%","6582/5864/22999/6571/8497/6804/10815/9256","REACTOME","24"
"R-HSA-5632684","Hedgehog 'on' state",79,-0.402312827715721,-1.24852629046307,0.10738255033557,1,1,1196,"tags=11%, list=7%, signal=11%","25989/64399/6608/5727/374654/132884/2121/91653","REACTOME","24"
"R-HSA-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ",12,0.667995339901801,1.38714996270031,0.112040133779264,1,1,1393,"tags=25%, list=8%, signal=23%","54518/3690/7450","REACTOME","24"
"R-HSA-418457","cGMP effects",13,-0.620943405868358,-1.38525987379937,0.114143920595533,1,1,389,"tags=46%, list=2%, signal=45%","10846/5593/10335/5139/5153","REACTOME","24"
"R-HSA-5576892","Phase 0 - rapid depolarisation",32,-0.474469641819815,-1.2905291466697,0.114754098360656,1,1,1600,"tags=28%, list=10%, signal=25%","776/93589/785/778/59285/815/2257/6335","REACTOME","24"
"R-HSA-211976","Endogenous sterols",20,-0.560541809321315,-1.3714841102059,0.115979381443299,1,1,1971,"tags=20%, list=12%, signal=18%","9915/1545/1589","REACTOME","24"
"R-HSA-442755","Activation of NMDA receptor upon glutamate binding and postsynaptic events",34,-0.466381874060228,-1.29714368675542,0.118457300275482,1,1,2098,"tags=35%, list=13%, signal=31%","6196/5567/1385/5924/109/2905/107/2904/815/2903/2902","REACTOME","24"
"R-HSA-111933","Calmodulin induced events",24,-0.520171924103603,-1.3364474935037,0.122077922077922,1,1,2072,"tags=33%, list=13%, signal=29%","5567/5576/1385/109/107/111/5153","REACTOME","24"
"R-HSA-111997","CaM pathway",24,-0.520171924103603,-1.3364474935037,0.122077922077922,1,1,2072,"tags=33%, list=13%, signal=29%","5567/5576/1385/109/107/111/5153","REACTOME","24"
"R-HSA-1839124","FGFR1 mutant receptor activation",26,0.570086994703016,1.33298955648961,0.122778675282714,1,1,4020,"tags=38%, list=24%, signal=29%","2254/6772/2247/26281/8074/6777/6776/399687/11116/11064","REACTOME","24"
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes",48,0.494321404961741,1.30780317032946,0.125748502994012,1,1,2869,"tags=31%, list=17%, signal=26%","1297/1285/1299/1300/1287/50509/1310/283208/1294/10536/1290/1302/1277/1291/1292","REACTOME","24"
"R-HSA-1474228","Degradation of the extracellular matrix",99,0.427529424032667,1.23479322899582,0.125874125874126,1,1,2908,"tags=27%, list=18%, signal=23%","1297/4322/2006/1285/1299/1300/3817/4327/1287/50509/1310/388743/64386/85007/1294/164656/1290/1302/9507/3911/1277/1513/9510/1291/1292/11132/825","REACTOME","24"
"R-HSA-5365859","RA biosynthesis pathway",21,-0.53479276237122,-1.32926606206565,0.127226463104326,1,1,3039,"tags=52%, list=18%, signal=43%","56603/8644/216/64577/220/195814/126/127/10170/340665","REACTOME","24"
"R-HSA-877300","Interferon gamma signaling",80,0.446480220197182,1.26096697515479,0.127478753541076,1,1,3027,"tags=24%, list=18%, signal=19%","4939/8638/3119/4940/3665/4938/115361/6772/388646/5371/2633/10612/7706/10346/6737/3117/85363/10379/6672","REACTOME","24"
"R-HSA-111996","Ca-dependent events",26,-0.506028792799584,-1.33034396866342,0.127937336814621,1,1,2072,"tags=31%, list=13%, signal=27%","5567/5576/1385/109/107/111/5153","REACTOME","24"
"R-HSA-5620916","VxPx cargo-targeting to cilium",19,-0.55575995371837,-1.35499732459188,0.13265306122449,1,1,3520,"tags=47%, list=21%, signal=37%","54536/378/55770/60412/1258/10640/117177/1262","REACTOME","24"
"R-HSA-5654706","FRS-mediated FGFR3 signaling",15,0.625188706447822,1.36602532983999,0.133223684210526,1,1,2099,"tags=27%, list=13%, signal=23%","2254/2247/26281/8074","REACTOME","24"
"R-HSA-6788467","IL-6-type cytokine receptor ligand interactions",17,0.617469555497316,1.35760970706117,0.134087237479806,1,1,2526,"tags=24%, list=15%, signal=20%","3595/3589/3592/3590","REACTOME","24"
"R-HSA-8875878","MET promotes cell motility",35,0.516072977911963,1.28373474301085,0.138364779874214,1,1,2590,"tags=29%, list=16%, signal=24%","10319/84951/284217/50509/3908/1290/1302/3913/3911/1277","REACTOME","24"
"R-HSA-112043","PLC beta mediated events",37,-0.451059285852851,-1.26375605512076,0.139664804469274,1,1,2072,"tags=24%, list=13%, signal=21%","5567/5576/1385/23236/109/107/111/5153","REACTOME","24"
"R-HSA-112040","G-protein mediated events",38,-0.450256769859474,-1.27651528279135,0.140883977900552,1,1,2072,"tags=24%, list=13%, signal=21%","5567/5576/1385/23236/109/107/111/5153","REACTOME","24"
"R-HSA-5654704","SHC-mediated cascade:FGFR3",13,0.637376022236002,1.34598425353863,0.141903171953255,1,1,2099,"tags=31%, list=13%, signal=27%","2254/2247/26281/8074","REACTOME","24"
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors",32,-0.458909987440449,-1.24820781413584,0.14207650273224,1,1,163,"tags=12%, list=1%, signal=12%","55576/338/23166","REACTOME","24"
"R-HSA-193648","NRAGE signals death through JNK",55,0.469565363346729,1.27422819283999,0.142857142857143,1,1,3966,"tags=33%, list=24%, signal=25%","9459/128272/64857/221472/23263/23229/57449/9828/100271715/10451/7204/84033/9138/84904/89846/2245/9639/27237","REACTOME","24"
"R-HSA-6790901","rRNA modification in the nucleus and cytosol",59,-0.427456365880747,-1.27091677604694,0.143333333333333,1,1,5075,"tags=61%, list=31%, signal=42%","11056/9136/10171/10436/88745/55505/51202/9790/6201/65083/10607/23160/114049/55623/54433/55813/27292/1736/51096/92856/27340/55127/134430/25879/10528/84135/51118/27042/10199/10885/84916/11103/51602/22984/4839","REACTOME","24"
"R-HSA-425393","Transport of inorganic cations/anions and amino acids/oligopeptides",89,0.426108935531087,1.21801595042621,0.145714285714286,1,1,1952,"tags=16%, list=12%, signal=14%","159963/6512/57835/83697/6553/51296/5172/10991/92745/9498/6546/340024/142680/284129","REACTOME","24"
"R-HSA-372708","p130Cas linkage to MAPK signaling for integrins",12,0.645652282356805,1.34075267579003,0.147157190635452,1,1,1393,"tags=25%, list=8%, signal=23%","54518/3690/7450","REACTOME","24"
"R-HSA-500792","GPCR ligand binding",219,0.371511401466612,1.17627177096981,0.148148148148148,1,1,1582,"tags=19%, list=10%, signal=17%","3627/2784/8643/6373/5030/283869/3375/9340/2916/552/3792/3362/10850/7349/8111/9002/10316/4988/2852/1269/2914/2867/719/1132/6752/6865/6360/148/339403/2550/7484/2917/64748/2841/1813/5032/59340/5196/7482/1133/2828","REACTOME","24"
"R-HSA-1296065","Inwardly rectifying K+ channels",21,0.57674849563189,1.31268274935919,0.149425287356322,1,1,1832,"tags=38%, list=11%, signal=34%","2784/3759/10060/3763/2550/3770/3762/3765","REACTOME","24"
"R-HSA-77588","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs",11,-0.628262393231708,-1.36497743629002,0.149625935162095,1,1,5565,"tags=82%, list=34%, signal=54%","7884/6634/25888/6636/6635/6637/84967/4686","REACTOME","24"
"R-HSA-140837","Intrinsic Pathway of Fibrin Clot Formation",14,0.614008646921942,1.32247094215057,0.151315789473684,1,1,2428,"tags=50%, list=15%, signal=43%","2161/7450/2157/2811/2160/5547/3827","REACTOME","24"
"R-HSA-211979","Eicosanoids",11,0.652797367071658,1.32519858811386,0.151414309484193,1,1,2916,"tags=45%, list=18%, signal=37%","1580/284541/1579/66002/11283","REACTOME","24"
"R-HSA-212718","EGFR interacts with phospholipase C-gamma",31,-0.457642095308343,-1.23685447718842,0.151515151515152,1,1,2072,"tags=26%, list=13%, signal=23%","5567/5576/1385/109/107/111/5153","REACTOME","24"
"R-HSA-1489509","DAG and IP3 signaling",30,-0.462888901319112,-1.24042034266702,0.152588555858311,1,1,2072,"tags=27%, list=13%, signal=23%","5567/5576/1385/109/107/111/5153","REACTOME","24"
"R-HSA-167021","PLC-gamma1 signalling",30,-0.462888901319112,-1.24042034266702,0.152588555858311,1,1,2072,"tags=27%, list=13%, signal=23%","5567/5576/1385/109/107/111/5153","REACTOME","24"
"R-HSA-918233","TRAF3-dependent IRF activation pathway",13,0.631459703207506,1.33349041634763,0.153589315525876,1,1,2038,"tags=31%, list=12%, signal=27%","64135/3665/23586/7706","REACTOME","24"
"R-HSA-419037","NCAM1 interactions",28,0.543591867722611,1.29509133444887,0.154952076677316,1,1,3617,"tags=61%, list=22%, signal=48%","1297/1285/1299/1287/50509/8911/783/775/1290/782/784/1291/1292/7903/5623/4902/375790","REACTOME","24"
"R-HSA-6782315","tRNA modification in the nucleus and cytosol",41,-0.438444159952223,-1.24498471796126,0.15606936416185,1,1,2410,"tags=27%, list=15%, signal=23%","2058/93587/51002/91801/55621/10785/80324/54517/9836/4234","REACTOME","24"
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors",13,0.624669594973158,1.31915134734532,0.156928213689482,1,1,1336,"tags=15%, list=8%, signal=14%","2890/2892","REACTOME","24"
"R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases",31,-0.452863263721793,-1.22393888374947,0.15702479338843,1,1,3969,"tags=32%, list=24%, signal=25%","1846/5516/5594/1386/6197/6196/4208/1385/5602","REACTOME","24"
"R-HSA-350562","Regulation of ornithine decarboxylase (ODC)",49,-0.419840795166429,-1.22352491560364,0.158054711246201,1,1,5612,"tags=55%, list=34%, signal=36%","5716/51582/5682/5704/5691/5687/7979/5688/5713/5707/5684/23198/9861/5693/5685/5718/5700/10197/5695/5701/5689/10213/1728/5717/4953/51686","REACTOME","24"
"R-HSA-3299685","Detoxification of Reactive Oxygen Species",33,-0.445573505817966,-1.22808319349024,0.160326086956522,1,1,5654,"tags=55%, list=34%, signal=36%","6648/4689/538/4688/6647/2878/10935/5052/2936/54205/2877/7295/493869/7296/653361/50507/1536","REACTOME","24"
"R-HSA-113510","E2F mediated regulation of DNA replication",33,-0.444557653169539,-1.22528331524725,0.160326086956522,1,1,1516,"tags=39%, list=9%, signal=36%","7027/993/5516/5001/5111/28227/5000/990/5557/6241/8318/983","REACTOME","24"
"R-HSA-5654710","PI-3K cascade:FGFR3",13,0.621619234382575,1.31270972234014,0.161936560934891,1,1,2099,"tags=31%, list=13%, signal=27%","2254/2247/26281/8074","REACTOME","24"
"R-HSA-111367","SLBP independent Processing of Histone Pre-mRNAs",10,-0.633702845298348,-1.37513551775946,0.162025316455696,1,1,4597,"tags=80%, list=28%, signal=58%","6634/25888/6636/6635/6637/84967/4686","REACTOME","24"
"R-HSA-1980148","Signaling by NOTCH3",11,-0.617948143850877,-1.34256845903979,0.162094763092269,1,1,3850,"tags=45%, list=23%, signal=35%","182/83464/54567/28514","REACTOME","24"
"R-HSA-112310","Neurotransmitter Release Cycle",40,0.498255688887107,1.26184045292168,0.162576687116564,1,1,2556,"tags=32%, list=15%, signal=28%","6512/6582/6540/5864/6853/22999/8224/6571/8497/64130/6804/10815/9256","REACTOME","24"
"R-HSA-389948","PD-1 signaling",14,0.607262589236511,1.30794107305543,0.166118421052632,1,1,1851,"tags=36%, list=11%, signal=32%","3119/919/920/29126/3932","REACTOME","24"
"R-HSA-167172","Transcription of the HIV genome",66,-0.396342287786582,-1.19616815699762,0.166666666666667,1,1,4728,"tags=41%, list=29%, signal=29%","8731/83860/905/2960/2961/6884/5440/9150/6879/6877/5436/4331/6880/6874/1022/1025/2967/8732/5433/2963/902/6921/6873/4686/138474/6875","REACTOME","24"
"R-HSA-1358803","Downregulation of ERBB2:ERBB3 signaling",12,0.631105465527021,1.31054495544006,0.167224080267559,1,1,1488,"tags=17%, list=9%, signal=15%","10000/3084","REACTOME","24"
"R-HSA-933543","NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10",12,0.631153421772367,1.31064454072152,0.167224080267559,1,1,2247,"tags=33%, list=14%, signal=29%","64135/23586/7706/8517","REACTOME","24"
