"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","database","comparison"
"R-HSA-72613","Eukaryotic Translation Initiation",119,-0.396409326768295,-1.26496531893631,0.0804020100502513,1,1,6773,"tags=61%, list=41%, signal=36%","6189/26986/6142/27335/6191/6136/6122/8666/6224/6175/6176/6155/6141/6231/6156/8665/6230/6208/6235/6194/6217/10480/51065/25873/6130/6139/9045/6223/6232/6154/6187/6146/6218/6144/6209/6228/6143/8667/6132/6204/6170/6134/6227/6135/6233/6210/4736/6157/6159/3646/6188/6164/6165/6207/6222/6161/1974/6173/6171/6160/6137/6202/2197/6169/1965/6152/1964/6229/200916/8891/728689/6133","REACTOME","12"
"R-HSA-72737","Cap-dependent Translation Initiation",119,-0.396409326768295,-1.26496531893631,0.0804020100502513,1,1,6773,"tags=61%, list=41%, signal=36%","6189/26986/6142/27335/6191/6136/6122/8666/6224/6175/6176/6155/6141/6231/6156/8665/6230/6208/6235/6194/6217/10480/51065/25873/6130/6139/9045/6223/6232/6154/6187/6146/6218/6144/6209/6228/6143/8667/6132/6204/6170/6134/6227/6135/6233/6210/4736/6157/6159/3646/6188/6164/6165/6207/6222/6161/1974/6173/6171/6160/6137/6202/2197/6169/1965/6152/1964/6229/200916/8891/728689/6133","REACTOME","12"
"R-HSA-73728","RNA Polymerase I Promoter Opening",36,0.555502229491914,1.41340739988896,0.0804195804195804,1,1,2941,"tags=42%, list=18%, signal=34%","8337/8351/8355/8357/8339/8341/8363/128312/8970/8365/3012/8370/3017/3013/8353","REACTOME","12"
"R-HSA-1442490","Collagen degradation",45,0.533570026640998,1.41103504518379,0.0821917808219178,1,1,1251,"tags=22%, list=8%, signal=21%","1302/1310/1285/4322/1293/4320/1300/4321/4312/1295","REACTOME","12"
"R-HSA-418555","G alpha (s) signalling events",79,-0.427273324798928,-1.28320717966602,0.0833333333333333,1,1,1110,"tags=19%, list=7%, signal=18%","3375/135/5139/107/109/5732/6343/50940/2784/9340/8622/797/134864/1081","REACTOME","12"
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures",45,0.530100978583361,1.40186108836773,0.0839041095890411,1,1,1251,"tags=18%, list=8%, signal=16%","1302/1285/4322/84695/1293/1300/5118/1295","REACTOME","12"
"R-HSA-6803211","TP53 Regulates Transcription of Death Receptors and Ligands",12,0.716701908841763,1.45754134802986,0.0848708487084871,1,1,2584,"tags=33%, list=16%, signal=28%","7161/8626/7157/355","REACTOME","12"
"R-HSA-72312","rRNA processing",191,-0.35200601262998,-1.20259435938808,0.0866141732283465,1,1,6247,"tags=58%, list=38%, signal=37%","51118/6155/51077/27341/6141/6231/6156/10436/51010/55759/6230/6208/11103/6235/6194/6217/51065/25873/118460/6130/56902/3028/6139/9045/6223/51013/23517/6232/23016/6154/6187/84946/114049/6146/6218/55781/51096/6144/6209/6228/6143/51202/6132/27340/6204/6170/6134/6227/6135/6233/6210/9724/4736/51504/6157/6159/134430/6188/10556/6164/6165/6207/6222/6161/60528/54913/54881/9790/115939/54433/6173/6171/55813/26168/6160/84128/1736/6137/27042/6202/2197/23404/81887/6169/6152/6229/9692/10438/79897/5393/51106/200916/65083/79050/27043/23160/90459/51602/79922/10607/83732/55226/10885/9136/27292/10799/5822/22984/55651/6133","REACTOME","12"
"R-HSA-446728","Cell junction organization",76,-0.437252373522926,-1.30311441089323,0.0898058252427184,1,1,1823,"tags=14%, list=11%, signal=13%","50855/149461/23705/5010/1004/29780/3852/55679/1005/1013","REACTOME","12"
"R-HSA-6804759","Regulation of TP53 Activity through Association with Co-factors",13,0.689440133205165,1.42623072284688,0.0917431192660551,1,1,3218,"tags=62%, list=19%, signal=50%","7161/8626/10000/7157/25946/207/54971/10848","REACTOME","12"
"R-HSA-8868773","rRNA processing in the nucleus and cytosol",181,-0.352748339533774,-1.20329722217353,0.0925,1,1,6247,"tags=59%, list=38%, signal=37%","51118/6155/51077/27341/6141/6231/6156/10436/51010/55759/6230/6208/11103/6235/6194/6217/51065/25873/118460/6130/56902/6139/9045/6223/51013/23517/6232/23016/6154/6187/84946/114049/6146/6218/55781/51096/6144/6209/6228/6143/51202/6132/27340/6204/6170/6134/6227/6135/6233/6210/9724/4736/51504/6157/6159/134430/6188/10556/6164/6165/6207/6222/6161/54913/54881/9790/115939/54433/6173/6171/55813/26168/6160/84128/1736/6137/27042/6202/2197/23404/81887/6169/6152/6229/10438/79897/5393/200916/65083/79050/27043/23160/90459/51602/10607/83732/55226/10885/9136/27292/10799/5822/22984/55651/6133","REACTOME","12"
"R-HSA-912446","Meiotic recombination",57,0.492909424476639,1.35132443925999,0.0943396226415094,1,1,2941,"tags=35%, list=18%, signal=29%","56154/8337/8351/4438/8355/8357/672/8339/8341/8363/128312/84057/8970/8365/675/3012/8370/3017/3013/8353","REACTOME","12"
"R-HSA-977068","Termination of O-glycan biosynthesis",21,-0.608041205634428,-1.42568334017308,0.0945054945054945,1,1,1031,"tags=29%, list=6%, signal=27%","94025/10610/143662/6480/6487","REACTOME","12"
"R-HSA-114508","Effects of PIP2 hydrolysis",22,-0.603735472405026,-1.43453704599945,0.0950323974082073,1,1,1848,"tags=27%, list=11%, signal=24%","10125/3708/8526/57113/1608","REACTOME","12"
"R-HSA-3000171","Non-integrin membrane-ECM interactions",52,0.508113702768424,1.36299892621135,0.0952380952380952,1,1,3395,"tags=35%, list=21%, signal=28%","1302/1285/284217/1300/3371/7276/7057/10319/2247/3911/1290/7448/1756/780/1277/5154/1287/3693","REACTOME","12"
"R-HSA-427359","SIRT1 negatively regulates rRNA Expression",41,0.520446407679831,1.36247409151538,0.0963855421686747,1,1,2972,"tags=39%, list=18%, signal=32%","8337/8351/8355/8357/8339/8341/8363/128312/8970/8365/3012/8370/3017/3013/8353/9013","REACTOME","12"
"R-HSA-75109","Triglyceride Biosynthesis",69,-0.437203791936183,-1.29197573501254,0.1,1,1,4890,"tags=45%, list=30%, signal=32%","58488/60481/56895/253558/23171/2194/346606/2182/201562/284486/2180/47/84320/55326/84649/64834/10005/55856/51144/122970/84803/401494/79071/80168/6319/641371/2819/23305/150763/55301","REACTOME","12"
"R-HSA-5625740","RHO GTPases activate PKNs",64,0.474346779054108,1.32029325029496,0.107017543859649,1,1,3011,"tags=30%, list=18%, signal=24%","8337/8351/8355/8357/8339/8341/8363/128312/3817/4629/8970/8365/3012/8370/3017/3013/388/8353/10398","REACTOME","12"
"R-HSA-75892","Platelet Adhesion to exposed collagen",12,0.693165674526745,1.40967621153748,0.108856088560886,1,1,1443,"tags=25%, list=9%, signal=23%","7450/2811/8515","REACTOME","12"
"R-HSA-5334118","DNA methylation",37,0.526586883695716,1.3504543715423,0.109565217391304,1,1,2941,"tags=41%, list=18%, signal=33%","8337/8351/8355/8357/8339/8341/8363/128312/8970/8365/3012/8370/3017/3013/8353","REACTOME","12"
"R-HSA-112314","Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell",101,0.424866781518128,1.26035167179536,0.111301369863014,1,1,1459,"tags=20%, list=9%, signal=18%","1145/2903/2562/5923/2898/2900/815/2570/23236/3773/111/2785/2788/27092/2567/1136/9495/2890/5924/1742","REACTOME","12"
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex",61,0.477263858631657,1.32046504299169,0.1113074204947,1,1,2941,"tags=30%, list=18%, signal=24%","8337/8351/8355/8357/8339/8341/8363/128312/7090/8085/83439/8970/8365/3012/8370/3017/3013/8353","REACTOME","12"
"R-HSA-171306","Packaging Of Telomere Ends",31,0.54901774549262,1.36668726973251,0.111504424778761,1,1,2837,"tags=42%, list=17%, signal=35%","8337/8339/8341/8363/128312/8970/26277/8365/3012/8370/7014/3017/3013","REACTOME","12"
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors",32,0.543436123703848,1.35756888159053,0.117229129662522,1,1,2458,"tags=31%, list=15%, signal=27%","3263/55576/3240/259/948/335/8578/9332/6678/338","REACTOME","12"
"R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",49,0.493973218513253,1.32263159176212,0.118055555555556,1,1,2978,"tags=35%, list=18%, signal=29%","8337/8351/8355/8357/8339/8341/8363/128312/8970/8365/1108/3012/8370/3017/3013/8353/57459","REACTOME","12"
"R-HSA-8875878","MET promotes cell motility",35,0.532585378046477,1.34306747106396,0.118067978533095,1,1,2127,"tags=17%, list=13%, signal=15%","1302/284217/84951/10319/3911/1290","REACTOME","12"
"R-HSA-110314","Recognition of DNA damage by PCNA-containing replication complex",29,-0.536039219245257,-1.33644335141439,0.121951219512195,1,1,5046,"tags=52%, list=31%, signal=36%","10714/6233/6119/9978/6118/5981/7398/5427/5426/8451/5982/5425/5983/51514","REACTOME","12"
"R-HSA-8948216","Collagen chain trimerization",27,0.561658114053069,1.33865417353719,0.122676579925651,1,1,1251,"tags=22%, list=8%, signal=21%","1302/1310/1285/1293/1300/1295","REACTOME","12"
"R-HSA-418457","cGMP effects",13,-0.651351346521966,-1.38468093701706,0.12472647702407,1,1,2125,"tags=54%, list=13%, signal=47%","5140/3779/3708/5139/27094/50940","REACTOME","12"
"R-HSA-3214847","HATs acetylate histones",109,0.408349270355566,1.23350406602894,0.125,1,1,3811,"tags=30%, list=23%, signal=23%","8337/8351/8355/8357/8339/8341/8363/10629/128312/8970/23338/8329/8365/27154/3012/54859/11091/112869/51147/55683/8370/3017/3013/8353/54556/56970/10943/86/23326/8295/11143/3054/55929","REACTOME","12"
"R-HSA-1266695","Interleukin-7 signaling",19,0.615338289824651,1.37853552914619,0.126142595978062,1,1,2941,"tags=37%, list=18%, signal=30%","8351/8355/8357/3575/5896/3718/8353","REACTOME","12"
"R-HSA-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)",13,-0.649540266681977,-1.3808308371543,0.12691466083151,1,1,2348,"tags=38%, list=14%, signal=33%","8091/4001/25842/3007","REACTOME","12"
"R-HSA-264642","Acetylcholine Neurotransmitter Release Cycle",11,-0.674299160202675,-1.37799440765224,0.128691983122363,1,1,3597,"tags=36%, list=22%, signal=28%","10815/8497/22999","REACTOME","12"
"R-HSA-445144","Signal transduction by L1",20,-0.597081405354311,-1.3721191126118,0.129753914988814,1,1,2082,"tags=20%, list=13%, signal=18%","3897/3690/3680","REACTOME","12"
"R-HSA-1660514","Synthesis of PIPs at the Golgi membrane",17,0.624804437215722,1.36341363186272,0.132110091743119,1,1,48,"tags=6%, list=0%, signal=6%","93492","REACTOME","12"
"R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex",52,-0.457401083813025,-1.27606895298418,0.133333333333333,1,1,6757,"tags=67%, list=41%, signal=40%","27335/6191/8666/6224/6231/8665/6230/6208/6235/6194/6217/10480/51065/6223/6232/6187/6218/6209/6228/8667/6204/6227/6233/6210/3646/6188/6207/6222/6202/2197/1965/1964/6229/728689","REACTOME","12"
"R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins",12,-0.646864195469806,-1.34644345152777,0.134782608695652,1,1,1771,"tags=33%, list=11%, signal=30%","1636/1359/2028","REACTOME","12"
"R-HSA-8874081","MET activates PTK2 signaling",24,0.560168957412569,1.29835270882546,0.138317757009346,1,1,2127,"tags=21%, list=13%, signal=18%","1302/284217/10319/3911/1290","REACTOME","12"
"R-HSA-71384","Ethanol oxidation",10,0.693422471399892,1.3553862084648,0.138783269961977,1,1,1227,"tags=30%, list=7%, signal=28%","125/130/126","REACTOME","12"
"R-HSA-176974","Unwinding of DNA",12,-0.636122249870312,-1.32408416435375,0.152173913043478,1,1,3353,"tags=50%, list=20%, signal=40%","4174/4171/51659/64785/84296","REACTOME","12"
"R-HSA-389357","CD28 dependent PI3K/Akt signaling",20,0.575537870505406,1.31261169313891,0.153153153153153,1,1,5339,"tags=55%, list=32%, signal=37%","940/10000/3932/207/9020/208/79109/2475/55615/2534/5170","REACTOME","12"
"R-HSA-446107","Type I hemidesmosome assembly",10,-0.668034408954705,-1.343662001264,0.15546218487395,1,1,295,"tags=100%, list=2%, signal=98%","3909/667/977/1308/5339/3914/3655/3691/3852","REACTOME","12"
"R-HSA-418990","Adherens junctions interactions",27,-0.522052723386779,-1.29231889857289,0.157327586206897,1,1,1143,"tags=19%, list=7%, signal=17%","23705/1004/1005/1013","REACTOME","12"
"R-HSA-212300","PRC2 methylates histones and DNA",46,0.47225862983582,1.24507040774163,0.157342657342657,1,1,2941,"tags=33%, list=18%, signal=27%","8337/8351/8355/8357/8339/8341/8363/128312/8970/8365/3012/8370/3017/3013/8353","REACTOME","12"
"R-HSA-3296469","Defects in cobalamin (B12) metabolism",10,-0.666342728753202,-1.34025941245333,0.157563025210084,1,1,104,"tags=30%, list=1%, signal=30%","4552/8029","REACTOME","12"
"R-HSA-157858","Gap junction trafficking and regulation",39,0.483316017038321,1.25636387783006,0.158703071672355,1,1,1954,"tags=26%, list=12%, signal=23%","81027/57165/10382/2709/10804/2700/125111/127534/51807/10052","REACTOME","12"
